,mass A,,
t,x,y,
4.767,-2.870E-2,-6.368E-2
4.800,-1.424E-2,-6.375E-2
4.833,2.280E-3,-6.361E-2
4.867,2.049E-2,-6.360E-2
4.900,3.781E-2,-6.369E-2
4.933,3.747E-2,-6.371E-2
4.967,5.352E-2,-6.387E-2
5.000,6.678E-2,-6.404E-2
5.033,7.669E-2,-6.415E-2
5.067,8.208E-2,-6.421E-2
5.100,8.237E-2,-6.414E-2
5.133,8.257E-2,-6.414E-2
5.167,7.932E-2,-6.413E-2
5.200,6.999E-2,-6.402E-2
5.233,5.705E-2,-6.373E-2
5.267,5.690E-2,-6.377E-2
5.300,4.061E-2,-6.331E-2
5.333,2.289E-2,-6.346E-2
5.367,4.725E-3,-6.338E-2
5.400,-1.196E-2,-6.346E-2
5.433,-1.180E-2,-6.353E-2
5.467,-2.663E-2,-6.377E-2
5.500,-3.762E-2,-6.387E-2
5.533,-4.514E-2,-6.388E-2
5.567,-4.742E-2,-6.386E-2
5.600,-4.733E-2,-6.389E-2
5.633,-4.614E-2,-6.389E-2
5.667,-3.914E-2,-6.389E-2
5.700,-2.720E-2,-6.395E-2
5.733,-1.281E-2,-6.377E-2
5.767,-1.313E-2,-6.379E-2
5.800,3.610E-3,-6.369E-2
5.833,2.127E-2,-6.350E-2
5.867,3.912E-2,-6.372E-2
5.900,5.504E-2,-6.379E-2
5.933,5.533E-2,-6.380E-2
5.967,6.911E-2,-6.457E-2
6.000,7.776E-2,-6.442E-2
6.033,8.245E-2,-6.437E-2
6.067,8.265E-2,-6.425E-2
6.100,8.280E-2,-6.416E-2
6.133,7.800E-2,-6.421E-2
6.167,6.776E-2,-6.410E-2
6.200,5.429E-2,-6.363E-2
6.233,3.747E-2,-6.323E-2
6.267,3.722E-2,-6.337E-2
6.300,2.035E-2,-6.322E-2
6.333,2.565E-3,-6.334E-2
6.367,-1.417E-2,-6.342E-2
6.400,-2.816E-2,-6.353E-2
6.433,-2.808E-2,-6.358E-2
6.467,-3.957E-2,-6.374E-2
6.500,-4.581E-2,-6.383E-2
6.533,-4.701E-2,-6.418E-2
6.567,-4.555E-2,-6.403E-2
6.600,-4.540E-2,-6.398E-2
6.633,-3.792E-2,-6.394E-2
6.667,-2.591E-2,-6.376E-2
6.700,-1.065E-2,-6.386E-2
6.733,6.233E-3,-6.383E-2
6.767,6.148E-3,-6.383E-2
6.800,2.341E-2,-6.377E-2
6.833,4.072E-2,-6.380E-2
6.867,5.617E-2,-6.360E-2
6.900,6.865E-2,-6.425E-2
6.933,6.894E-2,-6.416E-2
6.967,7.765E-2,-6.428E-2
7.000,8.159E-2,-6.427E-2
7.033,8.118E-2,-6.420E-2
7.067,7.552E-2,-6.401E-2
7.100,7.579E-2,-6.398E-2
7.133,6.629E-2,-6.374E-2
7.167,5.259E-2,-6.348E-2
7.200,3.637E-2,-6.330E-2
7.233,1.896E-2,-6.346E-2
7.267,1.902E-2,-6.354E-2
7.300,1.529E-3,-6.371E-2
7.333,-1.496E-2,-6.384E-2
7.367,-2.887E-2,-6.383E-2
7.400,-3.848E-2,-6.389E-2
7.433,-3.843E-2,-6.388E-2
7.467,-4.499E-2,-6.391E-2
7.500,-4.622E-2,-6.383E-2
7.533,-4.291E-2,-6.378E-2
7.567,-3.472E-2,-6.382E-2
7.600,-3.478E-2,-6.382E-2
7.633,-2.239E-2,-6.382E-2
7.667,-7.461E-3,-6.386E-2
7.700,9.193E-3,-6.377E-2
7.733,2.680E-2,-6.375E-2
7.767,2.661E-2,-6.377E-2
7.800,4.396E-2,-6.375E-2
7.833,5.874E-2,-6.362E-2
7.867,7.036E-2,-6.403E-2
7.900,7.834E-2,-6.434E-2
7.933,7.799E-2,-6.422E-2
7.967,8.123E-2,-6.416E-2
8.000,8.105E-2,-6.427E-2
8.033,7.451E-2,-6.416E-2
8.067,6.372E-2,-6.402E-2
8.100,6.365E-2,-6.399E-2
8.133,5.014E-2,-6.384E-2
8.167,3.362E-2,-6.359E-2
8.200,1.617E-2,-6.348E-2
8.233,-1.143E-3,-6.338E-2
8.267,-9.363E-4,-6.349E-2
8.300,-1.765E-2,-6.355E-2
8.333,-3.064E-2,-6.360E-2
8.367,-4.110E-2,-6.376E-2
8.400,-4.112E-2,-6.378E-2
8.433,-4.591E-2,-6.383E-2
8.467,-4.645E-2,-6.380E-2
8.500,-4.320E-2,-6.388E-2
8.533,-3.509E-2,-6.380E-2
8.567,-3.499E-2,-6.381E-2
8.600,-2.286E-2,-6.371E-2
8.633,-7.253E-3,-6.383E-2
8.667,9.636E-3,-6.382E-2
8.700,2.704E-2,-6.386E-2
8.733,2.672E-2,-6.384E-2
8.767,4.344E-2,-6.386E-2
8.800,5.832E-2,-6.375E-2
8.833,7.028E-2,-6.433E-2
8.867,7.752E-2,-6.452E-2
8.900,7.765E-2,-6.433E-2
8.933,8.057E-2,-6.426E-2
8.967,7.909E-2,-6.414E-2
9.000,7.296E-2,-6.402E-2
9.033,6.271E-2,-6.386E-2
9.067,6.282E-2,-6.387E-2
9.100,4.888E-2,-6.354E-2
9.133,3.275E-2,-6.348E-2
9.167,1.481E-2,-6.331E-2
9.200,-1.505E-3,-6.352E-2
9.233,-1.411E-3,-6.359E-2
9.267,-1.764E-2,-6.371E-2
9.300,-3.067E-2,-6.379E-2
9.333,-4.023E-2,-6.395E-2
9.367,-4.541E-2,-6.388E-2
9.400,-4.529E-2,-6.388E-2
9.433,-4.521E-2,-6.387E-2
9.467,-4.238E-2,-6.383E-2
9.500,-3.277E-2,-6.377E-2
9.533,-1.992E-2,-6.392E-2
9.567,-2.021E-2,-6.390E-2
